Date,Open,High,Low,Close,Adj Close,Volume
2023-11-30,19.030001,19.325001,19.030001,19.139999,18.288197,72500
2023-12-01,19.209999,19.455000,19.209999,19.400000,18.536625,77400
2023-12-04,19.410000,19.540001,19.389999,19.410000,18.546181,60800
2023-12-05,19.434999,19.465000,19.190001,19.309999,18.450630,37200
2023-12-06,19.379999,19.379999,18.820000,18.860001,18.020658,23500
2023-12-07,18.980000,19.200001,18.861000,19.150000,18.297752,22900
2023-12-08,19.170000,19.170000,18.910000,19.080000,18.230867,17700
2023-12-11,18.969999,18.995001,18.799999,18.799999,17.963327,79100
2023-12-12,18.799999,18.820000,18.629999,18.820000,17.982437,19100
2023-12-13,18.799999,18.950001,18.600000,18.950001,18.106653,45300
2023-12-14,19.049999,20.040001,19.049999,19.500000,18.632175,211000
2023-12-15,19.500000,20.540001,19.350000,20.500000,19.587671,142900
2023-12-18,20.420000,20.430000,19.709999,20.100000,19.205473,45200
2023-12-19,20.209999,21.170000,20.139999,20.959999,20.027199,46400
2023-12-20,20.799999,21.570000,20.799999,21.190001,20.246965,39100
2023-12-21,21.230000,21.490000,21.090000,21.370001,20.418955,23700
2023-12-22,21.540001,21.555000,21.120001,21.240000,20.294739,13300
2023-12-26,21.389999,21.389999,21.150000,21.170000,20.227854,16000
2023-12-27,21.100000,21.575001,20.920000,21.000000,20.065420,13200
2023-12-28,20.980000,21.309999,20.940001,21.250000,20.304295,8400
2023-12-29,21.110001,22.010000,21.101000,21.950001,20.973143,36300
2024-01-02,21.830000,22.160000,21.570000,21.870001,20.896702,22000
2024-01-03,21.700001,21.930000,21.450001,21.580000,20.619608,15800
2024-01-04,21.760000,21.959999,21.420000,21.780001,20.810707,16700
2024-01-05,21.665001,22.340000,21.665001,22.150000,21.164240,21100
2024-01-08,21.919001,22.049999,21.690001,21.990000,21.011360,35500
2024-01-09,21.840000,22.309999,21.760000,22.160000,21.173796,34400
2024-01-10,22.010000,22.680000,22.010000,22.510000,21.508219,42000
2024-01-11,22.580000,22.580000,22.090000,22.490000,21.489109,22700
2024-01-12,22.445000,22.690001,22.290001,22.530001,21.527330,34500
2024-01-16,22.389999,22.850000,22.360001,22.730000,21.718428,38600
2024-01-17,22.469999,22.700001,22.344999,22.590000,21.584660,20700
2024-01-18,22.650000,22.790001,22.475000,22.719999,21.708874,83100
2024-01-19,22.549999,22.889999,22.549999,22.820000,21.804422,7900
2024-01-22,22.840000,22.840000,22.690001,22.750000,21.737539,12300
2024-01-23,22.650000,22.753000,22.469999,22.530001,21.527330,11700
2024-01-24,22.620001,22.690001,22.500000,22.500000,21.498665,29100
2024-01-25,22.570000,22.840000,22.459999,22.639999,21.632433,47900
2024-01-26,22.709999,23.030001,22.695000,23.000000,21.976412,21800
2024-01-29,23.070000,23.190001,23.011000,23.180000,22.148401,12200
2024-01-30,23.209999,23.400000,23.150000,23.379999,22.339500,109800
2024-01-31,23.200001,23.860001,23.200001,23.450001,22.406387,20700
2024-02-01,23.395000,23.950001,23.330000,23.860001,22.798140,37900
2024-02-02,23.790001,23.805000,23.650000,23.750000,22.693035,18400
2024-02-05,23.549999,23.750000,23.510000,23.660000,22.607040,25200
2024-02-06,23.510000,23.879999,23.510000,23.670000,22.616594,50100
2024-02-07,23.799999,23.889999,23.700001,23.889999,22.826803,23500
2024-02-08,23.840000,23.990000,23.673000,23.840000,22.779030,37000
2024-02-09,23.804001,23.804001,23.719999,23.750000,22.693035,7900
2024-02-12,23.740000,23.789000,23.510000,23.549999,22.501934,5200
2024-02-13,23.590000,24.995001,23.590000,24.840000,23.734526,164100
2024-02-14,24.900000,25.790001,24.900000,25.790001,24.642248,67600
2024-02-15,25.840000,27.379999,25.745001,26.870001,25.674183,90400
2024-02-16,26.820000,28.120001,26.820000,27.809999,26.572348,163400
2024-02-20,27.780001,28.865000,27.780001,28.740000,27.460960,137100
2024-02-21,28.889999,29.570000,28.805000,29.260000,27.957819,459600
2024-02-22,29.410000,29.459999,29.000000,29.270000,27.967375,217700
2024-02-23,29.370001,29.780001,29.350000,29.750000,28.426012,445200
2024-02-26,29.889999,30.590000,29.544001,30.240000,28.894205,367000
2024-02-27,30.290001,30.320000,29.799999,29.959999,28.626665,528200
2024-02-28,29.900000,29.959999,28.889999,28.889999,27.604284,290700
2024-02-29,28.969999,29.200001,27.170000,27.299999,26.085045,826000
2024-03-01,27.440001,28.480000,27.440001,28.430000,27.164757,91200
2024-03-04,28.490000,28.959999,27.990000,28.120001,26.868553,76800
2024-03-05,27.910000,28.605000,27.610001,28.400000,27.136091,215100
2024-03-06,28.020000,28.655001,28.020000,28.510000,27.241198,109800
2024-03-07,28.420000,28.834999,28.250000,28.469999,27.202976,120500
2024-03-08,28.400000,28.400000,28.080000,28.200001,26.944994,54600
2024-03-11,28.260000,28.496000,28.030001,28.299999,27.040541,32500
2024-03-12,28.410000,28.410000,27.830000,27.940001,26.696564,38600
2024-03-13,27.930000,27.969999,27.090000,27.209999,25.999050,79900
2024-03-14,27.320000,27.320000,26.860001,26.870001,25.674183,48300
2024-03-15,26.885000,26.990000,26.770000,26.920000,25.721958,41100
2024-03-18,27.000000,27.030001,26.715000,26.780001,25.588188,35300
2024-03-19,26.709999,26.860001,26.010000,26.440001,25.263319,66700
2024-03-20,26.570000,27.340000,26.275000,26.910000,25.712402,84000
2024-03-21,27.030001,27.127001,26.860001,27.000000,25.798397,35900
2024-03-22,26.860001,27.035000,26.770000,26.969999,25.769732,28800
